absolute_mae_degradation,clean_mae,condition_identifier,model_identifier,model_seed,relative_mae_degradation_percent,scenario_mae,scope_identifier
0.1764497615492424,1.754834501155729,temporal_tail_50pct_sensors_6steps,MS-GRU,17,10.055065673317518,1.9312842627049713,horizon_6
0.7704687623708739,1.754834501155729,temporal_tail_75pct_sensors_12steps,MS-GRU,17,43.90549432800902,2.525303263526603,horizon_6
0.025152665121660256,1.754834501155729,spatial_geographic_knn4_cluster_8_full_history,MS-GRU,17,1.433335457280717,1.7799871662773892,horizon_6
0.05355958418858631,1.754834501155729,spatial_geographic_knn4_cluster_16_full_history,MS-GRU,17,3.0521159775074014,1.8083940853443152,horizon_6
0.09959104604198421,1.754834501155729,spatial_geographic_knn4_cluster_32_full_history,MS-GRU,17,5.675238660762245,1.8544255471977131,horizon_6
0.00404491201777768,2.1228426388350665,iid_random_10pct,MS-GRU,17,0.1905422448079981,2.126887550852844,horizon_12
0.018612578461743468,2.1228426388350665,iid_random_30pct,MS-GRU,17,0.8767761736667079,2.14145521729681,horizon_12
0.045477788476137704,2.1228426388350665,iid_random_50pct,MS-GRU,17,2.1423061532763517,2.1683204273112042,horizon_12
0.02268520256143569,2.1228426388350665,temporal_tail_25pct_sensors_3steps,MS-GRU,17,1.0686238417504392,2.145527841396502,horizon_12
0.09365357122012696,2.1228426388350665,temporal_tail_50pct_sensors_6steps,MS-GRU,17,4.411705771630835,2.2164962100551935,horizon_12
0.5430020141273131,2.1228426388350665,temporal_tail_75pct_sensors_12steps,MS-GRU,17,25.57900450055457,2.6658446529623796,horizon_12
0.0176426955910558,2.1228426388350665,spatial_geographic_knn4_cluster_8_full_history,MS-GRU,17,0.8310882431086567,2.1404853344261223,horizon_12
0.03799673502729428,2.1228426388350665,spatial_geographic_knn4_cluster_16_full_history,MS-GRU,17,1.7898988051297768,2.160839373862361,horizon_12
0.069240056388713,2.1228426388350665,spatial_geographic_knn4_cluster_32_full_history,MS-GRU,17,3.2616669329154444,2.1920826952237795,horizon_12
0.012693089590545492,1.7381333607576492,iid_random_10pct,MS-GRU,29,0.7302713288359299,1.7508264503481947,overall
0.04645102065801998,1.7381333607576492,iid_random_30pct,MS-GRU,29,2.672465859453504,1.7845843814156692,overall
0.10436634324649896,1.7381333607576492,iid_random_50pct,MS-GRU,29,6.004507226131708,1.8424997040041482,overall
0.06093584025244292,1.7381333607576492,temporal_tail_25pct_sensors_3steps,MS-GRU,29,3.505820763136443,1.7990692010100922,overall
0.2031179659648561,1.7381333607576492,temporal_tail_50pct_sensors_6steps,MS-GRU,29,11.6859828221879,1.9412513267225053,overall
0.8328504870880733,1.7381333607576492,temporal_tail_75pct_sensors_12steps,MS-GRU,29,47.91637430657422,2.5709838478457225,overall
0.027099794182251724,1.7381333607576492,spatial_geographic_knn4_cluster_8_full_history,MS-GRU,29,1.5591320432650215,1.765233154939901,overall
0.05740782824428847,1.7381333607576492,spatial_geographic_knn4_cluster_16_full_history,MS-GRU,29,3.3028437023534547,1.7955411890019377,overall
0.10787076834448728,1.7381333607576492,spatial_geographic_knn4_cluster_32_full_history,MS-GRU,29,6.20612726157368,1.8460041291021365,overall
0.019359429568075903,1.4437946097552739,iid_random_10pct,MS-GRU,29,1.3408714395572765,1.4631540393233498,horizon_3
0.06859647035376115,1.4437946097552739,iid_random_30pct,MS-GRU,29,4.75112387110161,1.512391080109035,horizon_3
0.14891665381293673,1.4437946097552739,iid_random_50pct,MS-GRU,29,10.314254728945027,1.5927112635682106,horizon_3
0.09085659419183956,1.4437946097552739,temporal_tail_25pct_sensors_3steps,MS-GRU,29,6.292902991737857,1.5346512039471134,horizon_3
0.2885644095623987,1.4437946097552739,temporal_tail_50pct_sensors_6steps,MS-GRU,29,19.9865276967138,1.7323590193176726,horizon_3
1.0351501862865717,1.4437946097552739,temporal_tail_75pct_sensors_12steps,MS-GRU,29,71.69649888511717,2.4789447960418456,horizon_3
0.03408949554927099,1.4437946097552739,spatial_geographic_knn4_cluster_8_full_history,MS-GRU,29,2.361104226247889,1.4778841053045448,horizon_3
0.07131354475757679,1.4437946097552739,spatial_geographic_knn4_cluster_16_full_history,MS-GRU,29,4.939313686014147,1.5151081545128506,horizon_3
0.13438116134878997,1.4437946097552739,spatial_geographic_knn4_cluster_32_full_history,MS-GRU,29,9.30749847941099,1.5781757711040638,horizon_3
0.01122116632454051,1.769465796881269,iid_random_10pct,MS-GRU,29,0.6341555934179749,1.7806869632058095,horizon_6
0.04067147628661538,1.769465796881269,iid_random_30pct,MS-GRU,29,2.2985172337493016,1.8101372731678844,horizon_6
0.09359825279525191,1.769465796881269,iid_random_50pct,MS-GRU,29,5.289633343589989,1.863064049676521,horizon_6
0.053522606043059806,1.769465796881269,temporal_tail_25pct_sensors_3steps,MS-GRU,29,3.024788958192627,1.8229884029243288,horizon_6
0.1800982562317146,1.769465796881269,temporal_tail_50pct_sensors_6steps,MS-GRU,29,10.178114578374027,1.9495640531129836,horizon_6
0.7923891049761338,1.769465796881269,temporal_tail_75pct_sensors_12steps,MS-GRU,29,44.78126146166492,2.561854901857403,horizon_6
0.025762934332435705,1.769465796881269,spatial_geographic_knn4_cluster_8_full_history,MS-GRU,29,1.4559724396958431,1.7952287312137047,horizon_6
0.05499021585433894,1.769465796881269,spatial_geographic_knn4_cluster_16_full_history,MS-GRU,29,3.1077297990874237,1.824456012735608,horizon_6
0.10232430000791548,1.769465796881269,spatial_geographic_knn4_cluster_32_full_history,MS-GRU,29,5.7827791974428,1.8717900968891845,horizon_6
0.004561964907957794,2.1370235724027737,iid_random_10pct,MS-GRU,29,0.2134728398352913,2.1415855373107315,horizon_12
0.020196783206875235,2.1370235724027737,iid_random_30pct,MS-GRU,29,0.9450893975945653,2.157220355609649,horizon_12
0.05036076125772171,2.1370235724027737,iid_random_50pct,MS-GRU,29,2.3565842655211484,2.1873843336604955,horizon_12
0.02557420083325379,2.1370235724027737,temporal_tail_25pct_sensors_3steps,MS-GRU,29,1.196720577326122,2.1625977732360275,horizon_12
0.10242850592863917,2.1370235724027737,temporal_tail_50pct_sensors_6steps,MS-GRU,29,4.793045207895069,2.239452078331413,horizon_12
0.579437996124486,2.1370235724027737,temporal_tail_75pct_sensors_12steps,MS-GRU,29,27.1142538438634,2.7164615685272597,horizon_12
0.019037849934653295,2.1370235724027737,spatial_geographic_knn4_cluster_8_full_history,MS-GRU,29,0.8908582095445952,2.156061422337427,horizon_12
0.04006337191691589,2.1370235724027737,spatial_geographic_knn4_cluster_16_full_history,MS-GRU,29,1.8747276555246617,2.1770869443196896,horizon_12
0.07472129706410069,2.1370235724027737,spatial_geographic_knn4_cluster_32_full_history,MS-GRU,29,3.496512534023544,2.2117448694668744,horizon_12
0.013468068006346812,1.72866294063438,iid_random_10pct,MS-GRU,43,0.7791031837244302,1.742131008640727,overall
0.04945326915787107,1.72866294063438,iid_random_30pct,MS-GRU,43,2.8607814742486957,1.7781162097922512,overall
0.11137424160036957,1.72866294063438,iid_random_50pct,MS-GRU,43,6.442796856598184,1.8400371822347497,overall
0.06474668303379794,1.72866294063438,temporal_tail_25pct_sensors_3steps,MS-GRU,43,3.7454775891729,1.793409623668178,overall
0.21442712229634409,1.72866294063438,temporal_tail_50pct_sensors_6steps,MS-GRU,43,12.404218153577943,1.9430900629307242,overall
0.8389903564904189,1.72866294063438,temporal_tail_75pct_sensors_12steps,MS-GRU,43,48.53406275849984,2.567653297124799,overall
0.02727332849042874,1.72866294063438,spatial_geographic_knn4_cluster_8_full_history,MS-GRU,43,1.5777123376301483,1.7559362691248088,overall
0.057235903013397316,1.72866294063438,spatial_geographic_knn4_cluster_16_full_history,MS-GRU,43,3.310992656115659,1.7858988436477774,overall
0.10914899373207243,1.72866294063438,spatial_geographic_knn4_cluster_32_full_history,MS-GRU,43,6.3140703237391795,1.8378119343664525,overall
0.0184011601505214,1.4406077300581304,iid_random_10pct,MS-GRU,43,1.2773192706510668,1.4590088902086518,horizon_3
0.06770460625900943,1.4406077300581304,iid_random_30pct,MS-GRU,43,4.699725320526876,1.5083123363171398,horizon_3
0.14984240221542544,1.4406077300581304,iid_random_50pct,MS-GRU,43,10.401332652114752,1.5904501322735558,horizon_3
0.09456008902649526,1.4406077300581304,temporal_tail_25pct_sensors_3steps,MS-GRU,43,6.563902653963938,1.5351678190846256,horizon_3
0.2984954244725231,1.4406077300581304,temporal_tail_50pct_sensors_6steps,MS-GRU,43,20.720104317396547,1.7391031545306535,horizon_3
1.0250179432015556,1.4406077300581304,temporal_tail_75pct_sensors_12steps,MS-GRU,43,71.15177308955539,2.465625673259686,horizon_3
0.03391432710869213,1.4406077300581304,spatial_geographic_knn4_cluster_8_full_history,MS-GRU,43,2.354168064010294,1.4745220571668225,horizon_3
0.07017331802550308,1.4406077300581304,spatial_geographic_knn4_cluster_16_full_history,MS-GRU,43,4.871091315237598,1.5107810480836334,horizon_3
0.13350577656452667,1.4406077300581304,spatial_geographic_knn4_cluster_32_full_history,MS-GRU,43,9.267323351037382,1.574113506622657,horizon_3
0.011321015796744938,1.7597126121190434,iid_random_10pct,MS-GRU,43,0.6433445847223989,1.7710336279157883,horizon_6
0.041827041596764536,1.7597126121190434,iid_random_30pct,MS-GRU,43,2.3769245789740903,1.801539653715808,horizon_6
0.0974554718289673,1.7597126121190434,iid_random_50pct,MS-GRU,43,5.538147033657476,1.8571680839480107,horizon_6
0.055889095979459125,1.7597126121190434,temporal_tail_25pct_sensors_3steps,MS-GRU,43,3.1760354272938667,1.8156017080985025,horizon_6
0.18957937523629265,1.7597126121190434,temporal_tail_50pct_sensors_6steps,MS-GRU,43,10.7733145702696,1.949291987355336,horizon_6
0.7956160386948534,1.7597126121190434,temporal_tail_75pct_sensors_12steps,MS-GRU,43,45.21283948387309,2.555328650813897,horizon_6
0.025817677157039975,1.7597126121190434,spatial_geographic_knn4_cluster_8_full_history,MS-GRU,43,1.4671530441524976,1.7855302892760834,horizon_6
0.054597813556477526,1.7597126121190434,spatial_geographic_knn4_cluster_16_full_history,MS-GRU,43,3.1026551256418466,1.814310425675521,horizon_6
0.10303038861071201,1.7597126121190434,spatial_geographic_knn4_cluster_32_full_history,MS-GRU,43,5.854955400168609,1.8627430007297554,horizon_6
0.008668201063924741,2.123878738661698,iid_random_10pct,MS-GRU,43,0.408130695323348,2.1325469397256227,horizon_12
0.031353199731598114,2.123878738661698,iid_random_30pct,MS-GRU,43,1.4762236261828414,2.155231938393296,horizon_12
0.06943996072714187,2.123878738661698,iid_random_50pct,MS-GRU,43,3.2694880109255906,2.19331869938884,horizon_12
0.03247817540727249,2.123878738661698,temporal_tail_25pct_sensors_3steps,MS-GRU,43,1.5291916066610136,2.1563569140689705,horizon_12
0.11839122098683053,2.123878738661698,temporal_tail_50pct_sensors_6steps,MS-GRU,43,5.574292864828592,2.2422699596485285,horizon_12
0.6114400641227689,2.123878738661698,temporal_tail_75pct_sensors_12steps,MS-GRU,43,28.7888405770308,2.735318802784467,horizon_12
0.019853477353734217,2.123878738661698,spatial_geographic_knn4_cluster_8_full_history,MS-GRU,43,0.9347745232500573,2.143732216015432,horizon_12
0.041541419884220776,2.123878738661698,spatial_geographic_knn4_cluster_16_full_history,MS-GRU,43,1.9559223946277142,2.1654201585459187,horizon_12
0.07968525427104689,2.123878738661698,spatial_geographic_knn4_cluster_32_full_history,MS-GRU,43,3.7518740039395233,2.203563992932745,horizon_12
0.01300926329121932,1.740939510943653,iid_random_10pct,MS-GRU,71,0.7472553302077579,1.7539487742348723,overall
0.0472829436876705,1.740939510943653,iid_random_30pct,MS-GRU,71,2.7159440859631827,1.7882224546313235,overall
0.10573904120080968,1.740939510943653,iid_random_50pct,MS-GRU,71,6.073676916178164,1.8466785521444626,overall
0.059977030985119084,1.740939510943653,temporal_tail_25pct_sensors_3steps,MS-GRU,71,3.4450956284293497,1.800916541928772,overall
0.1978117776048034,1.740939510943653,temporal_tail_50pct_sensors_6steps,MS-GRU,71,11.362357874087317,1.9387512885484564,overall
0.8221817071460895,1.740939510943653,temporal_tail_75pct_sensors_12steps,MS-GRU,71,47.22632245277936,2.5631212180897425,overall
0.02674037221232628,1.740939510943653,spatial_geographic_knn4_cluster_8_full_history,MS-GRU,71,1.5359736535493997,1.7676798831559792,overall
0.05638411391092002,1.740939510943653,spatial_geographic_knn4_cluster_16_full_history,MS-GRU,71,3.2387175749924686,1.797323624854573,overall
0.10619687509277309,1.740939510943653,spatial_geographic_knn4_cluster_32_full_history,MS-GRU,71,6.099975009195495,1.847136386036426,overall
0.018752124606795872,1.4515243588229165,iid_random_10pct,MS-GRU,71,1.2918918303239857,1.4702764834297124,horizon_3
0.06770319019993631,1.4515243588229165,iid_random_30pct,MS-GRU,71,4.664282055510168,1.5192275490228528,horizon_3
0.14807729643642653,1.4515243588229165,iid_random_50pct,MS-GRU,71,10.201502684840007,1.599601655259343,horizon_3
0.09034609796969884,1.4515243588229165,temporal_tail_25pct_sensors_3steps,MS-GRU,71,6.224221965035649,1.5418704567926154,horizon_3
0.28471385370574365,1.4515243588229165,temporal_tail_50pct_sensors_6steps,MS-GRU,71,19.614817483092494,1.7362382125286602,horizon_3
1.055702672817074,1.4515243588229165,temporal_tail_75pct_sensors_12steps,MS-GRU,71,72.7306204956267,2.5072270316399905,horizon_3
0.034744065388763845,1.4515243588229165,spatial_geographic_knn4_cluster_8_full_history,MS-GRU,71,2.393626064735064,1.4862684242116804,horizon_3
0.07233125105873306,1.4515243588229165,spatial_geographic_knn4_cluster_16_full_history,MS-GRU,71,4.983123474234258,1.5238556098816496,horizon_3
0.1365848641421259,1.4515243588229165,spatial_geographic_knn4_cluster_32_full_history,MS-GRU,71,9.409753498927607,1.5881092229650424,horizon_3
0.011391201937923645,1.7713778711241523,iid_random_10pct,MS-GRU,71,0.6430701277020333,1.782769073062076,horizon_6
0.04150876247058899,1.7713778711241523,iid_random_30pct,MS-GRU,71,2.343303659102769,1.8128866335947413,horizon_6
0.09382295881559877,1.7713778711241523,iid_random_50pct,MS-GRU,71,5.296608947477526,1.8652008299397511,horizon_6
0.0515636358558067,1.7713778711241523,temporal_tail_25pct_sensors_3steps,MS-GRU,71,2.9109337254553918,1.822941506979959,horizon_6
0.1718227614248078,1.7713778711241523,temporal_tail_50pct_sensors_6steps,MS-GRU,71,9.699949639529233,1.9432006325489601,horizon_6
0.778659192413379,1.7713778711241523,temporal_tail_75pct_sensors_12steps,MS-GRU,71,43.957825436716455,2.5500370635375313,horizon_6
0.02541847849042922,1.7713778711241523,spatial_geographic_knn4_cluster_8_full_history,MS-GRU,71,1.4349551783831496,1.7967963496145816,horizon_6
0.05371779043004121,1.7713778711241523,spatial_geographic_knn4_cluster_16_full_history,MS-GRU,71,3.032542706201405,1.8250956615541936,horizon_6
0.10015837524127513,1.7713778711241523,spatial_geographic_knn4_cluster_32_full_history,MS-GRU,71,5.654263659605987,1.8715362463654275,horizon_6
0.0058331129213602395,2.140976486192533,iid_random_10pct,MS-GRU,71,0.27245105020904375,2.1468095991138934,horizon_12
0.02273226880855539,2.140976486192533,iid_random_30pct,MS-GRU,71,1.0617710635851947,2.1637087550010885,horizon_12
0.05497948545588072,2.140976486192533,iid_random_50pct,MS-GRU,71,2.567963067808141,2.195955971648414,horizon_12
0.02461945284654643,2.140976486192533,temporal_tail_25pct_sensors_3steps,MS-GRU,71,1.1499170124156357,2.1655959390390795,horizon_12
0.09720715484742648,2.140976486192533,temporal_tail_50pct_sensors_6steps,MS-GRU,71,4.540318657132831,2.2381836410399596,horizon_12
0.5358908256885382,2.140976486192533,temporal_tail_75pct_sensors_12steps,MS-GRU,71,25.030206036571425,2.6768673118810713,horizon_12
0.01739586042539054,2.140976486192533,spatial_geographic_knn4_cluster_8_full_history,MS-GRU,71,0.8125199196525025,2.1583723466179237,horizon_12
0.03709576577600915,2.140976486192533,spatial_geographic_knn4_cluster_16_full_history,MS-GRU,71,1.7326563843762464,2.1780722519685423,horizon_12
0.06895513626204375,2.140976486192533,spatial_geographic_knn4_cluster_32_full_history,MS-GRU,71,3.2207330022886937,2.209931622454577,horizon_12
0.01300279845765151,1.7391486638554905,iid_random_10pct,MS-GRU,101,0.7476530746270889,1.752151462313142,overall
0.04791599654334355,1.7391486638554905,iid_random_30pct,MS-GRU,101,2.7551409226350643,1.787064660398834,overall
0.10745351707921968,1.7391486638554905,iid_random_50pct,MS-GRU,101,6.178512470636509,1.8466021809347102,overall
0.06188743366076066,1.7391486638554905,temporal_tail_25pct_sensors_3steps,MS-GRU,101,3.5584901364075114,1.8010360975162512,overall
0.20592843775731162,1.7391486638554905,temporal_tail_50pct_sensors_6steps,MS-GRU,101,11.840761059540029,1.9450771016128021,overall
0.7955243207481659,1.7391486638554905,temporal_tail_75pct_sensors_12steps,MS-GRU,101,45.74216898655351,2.5346729846036564,overall
0.025901424655365712,1.7391486638554905,spatial_geographic_knn4_cluster_8_full_history,MS-GRU,101,1.4893163070916124,1.7650500885108562,overall
0.054590789724365596,1.7391486638554905,spatial_geographic_knn4_cluster_16_full_history,MS-GRU,101,3.138937507696677,1.793739453579856,overall
0.10289968125298277,1.7391486638554905,spatial_geographic_knn4_cluster_32_full_history,MS-GRU,101,5.916669655190151,1.8420483451084733,overall
0.018346056039064917,1.4536879879420996,iid_random_10pct,MS-GRU,101,1.2620353329765315,1.4720340439811646,horizon_3
0.06687707836588652,1.4536879879420996,iid_random_30pct,MS-GRU,101,4.600511177130964,1.5205650663079862,horizon_3
0.14717041570943667,1.4536879879420996,iid_random_50pct,MS-GRU,101,10.123934223173787,1.6008584036515363,horizon_3
0.09170123317233259,1.4536879879420996,temporal_tail_25pct_sensors_3steps,MS-GRU,101,6.308178504119623,1.5453892211144322,horizon_3
0.29020268883826383,1.4536879879420996,temporal_tail_50pct_sensors_6steps,MS-GRU,101,19.96320333148564,1.7438906767803635,horizon_3
0.9954736388046324,1.4536879879420996,temporal_tail_75pct_sensors_12steps,MS-GRU,101,68.47918171311753,2.449161626746732,horizon_3
0.03294874925051405,1.4536879879420996,spatial_geographic_knn4_cluster_8_full_history,MS-GRU,101,2.2665626684552613,1.4866367371926137,horizon_3
0.06827045191459913,1.4536879879420996,spatial_geographic_knn4_cluster_16_full_history,MS-GRU,101,4.696362113526547,1.5219584398566988,horizon_3
0.1290120011278908,1.4536879879420996,spatial_geographic_knn4_cluster_32_full_history,MS-GRU,101,8.874806849750852,1.5826999890699904,horizon_3
0.011440812478113127,1.7648111391860568,iid_random_10pct,MS-GRU,101,0.6482740404386675,1.77625195166417,horizon_6
0.04211964597862683,1.7648111391860568,iid_random_30pct,MS-GRU,101,2.3866375865041687,1.8069307851646836,horizon_6
0.09597676584999171,1.7648111391860568,iid_random_50pct,MS-GRU,101,5.4383590243121915,1.8607879050360485,horizon_6
0.05454655144572884,1.7648111391860568,temporal_tail_25pct_sensors_3steps,MS-GRU,101,3.0907868969416237,1.8193576906317857,horizon_6
0.1829235479165372,1.7648111391860568,temporal_tail_50pct_sensors_6steps,MS-GRU,101,10.3650494863095,1.947734687102594,horizon_6
0.7557710611788742,1.7648111391860568,temporal_tail_75pct_sensors_12steps,MS-GRU,101,42.824472511400906,2.520582200364931,horizon_6
0.024656821816691155,1.7648111391860568,spatial_geographic_knn4_cluster_8_full_history,MS-GRU,101,1.3971365699823866,1.789467961002748,horizon_6
0.05199850719995447,1.7648111391860568,spatial_geographic_knn4_cluster_16_full_history,MS-GRU,101,2.946406334670833,1.8168096463860113,horizon_6
0.09740481714074267,1.7648111391860568,spatial_geographic_knn4_cluster_32_full_history,MS-GRU,101,5.519277104385598,1.8622159563267995,horizon_6
0.006745648245270797,2.132263967031967,iid_random_10pct,MS-GRU,101,0.3163608422582168,2.1390096152772378,horizon_12
0.026336048724862948,2.132263967031967,iid_random_30pct,MS-GRU,101,1.2351214076708223,2.15860001575683,horizon_12
0.06092771009176445,2.132263967031967,iid_random_50pct,MS-GRU,101,2.857418735850683,2.1931916771237314,horizon_12
0.0270828919624142,2.132263967031967,temporal_tail_25pct_sensors_3steps,MS-GRU,101,1.2701472416716113,2.159346858994381,horizon_12
0.10753374901450075,2.132263967031967,temporal_tail_50pct_sensors_6steps,MS-GRU,101,5.043172453182885,2.2397977160464677,horizon_12
0.5473562066131863,2.132263967031967,temporal_tail_75pct_sensors_12steps,MS-GRU,101,25.670189764313562,2.6796201736451533,horizon_12
0.0177001773901444,2.132263967031967,spatial_geographic_knn4_cluster_8_full_history,MS-GRU,101,0.8301119215920718,2.1499641444221114,horizon_12
0.037825696201629455,2.132263967031967,spatial_geographic_knn4_cluster_16_full_history,MS-GRU,101,1.7739687386961491,2.1700896632335964,horizon_12
0.07067133075926302,2.132263967031967,spatial_geographic_knn4_cluster_32_full_history,MS-GRU,101,3.3143800135418933,2.20293529779123,horizon_12
0.015878907321100977,1.7380988077388222,iid_random_10pct,MS-TCN-v2,17,0.9135790928801467,1.7539777150599232,overall
0.05566915826995089,1.7380988077388222,iid_random_30pct,MS-TCN-v2,17,3.2028765005813233,1.793767966008773,overall
0.11832554602824441,1.7380988077388222,iid_random_50pct,MS-TCN-v2,17,6.807757159800363,1.8564243537670666,overall
0.060092791608509666,1.7380988077388222,temporal_tail_25pct_sensors_3steps,MS-TCN-v2,17,3.457386389136721,1.7981915993473319,overall
0.19556010238401833,1.7380988077388222,temporal_tail_50pct_sensors_6steps,MS-TCN-v2,17,11.251380043142198,1.9336589101228405,overall
0.7848422637571055,1.7380988077388222,temporal_tail_75pct_sensors_12steps,MS-TCN-v2,17,45.15521558743517,2.5229410714959277,overall
0.025470031671394056,1.7380988077388222,spatial_geographic_knn4_cluster_8_full_history,MS-TCN-v2,17,1.4653960728808777,1.7635688394102162,overall
0.054246793712482866,1.7380988077388222,spatial_geographic_knn4_cluster_16_full_history,MS-TCN-v2,17,3.1210419954809803,1.792345601451305,overall
0.10127978749771716,1.7380988077388222,spatial_geographic_knn4_cluster_32_full_history,MS-TCN-v2,17,5.8270442995975005,1.8393785952365393,overall
0.023981529647463695,1.4518826953623472,iid_random_10pct,MS-TCN-v2,17,1.651753941559212,1.4758642250098108,horizon_3
0.0817557608281525,1.4518826953623472,iid_random_30pct,MS-TCN-v2,17,5.631016960894949,1.5336384561904997,horizon_3
0.16977374623109087,1.4518826953623472,iid_random_50pct,MS-TCN-v2,17,11.693351451421517,1.621656441593438,horizon_3
0.09299217359206868,1.4518826953623472,temporal_tail_25pct_sensors_3steps,MS-TCN-v2,17,6.4049371129711385,1.5448748689544158,horizon_3
0.2848868884600839,1.4518826953623472,temporal_tail_50pct_sensors_6steps,MS-TCN-v2,17,19.62189434243409,1.736769583822431,horizon_3
1.0056348795569408,1.4518826953623472,temporal_tail_75pct_sensors_12steps,MS-TCN-v2,17,69.26419625835983,2.457517574919288,horizon_3
0.03311563908317838,1.4518826953623472,spatial_geographic_knn4_cluster_8_full_history,MS-TCN-v2,17,2.2808756650215254,1.4849983344455255,horizon_3
0.06940447983773468,1.4518826953623472,spatial_geographic_knn4_cluster_16_full_history,MS-TCN-v2,17,4.780309046965627,1.5212871752000818,horizon_3
0.1302646049883327,1.4518826953623472,spatial_geographic_knn4_cluster_32_full_history,MS-TCN-v2,17,8.972116370312031,1.5821473003506799,horizon_3
0.014799232035676235,1.7424142274260725,iid_random_10pct,MS-TCN-v2,17,0.8493521117270686,1.7572134594617488,horizon_6
0.052428802456508716,1.7424142274260725,iid_random_30pct,MS-TCN-v2,17,3.0089746531717396,1.7948430298825813,horizon_6
0.11171280042347576,1.7424142274260725,iid_random_50pct,MS-TCN-v2,17,6.411380179585656,1.8541270278495483,horizon_6
0.055362858139506255,1.7424142274260725,temporal_tail_25pct_sensors_3steps,MS-TCN-v2,17,3.1773649037111755,1.7977770855655788,horizon_6
0.18123400935127365,1.7424142274260725,temporal_tail_50pct_sensors_6steps,MS-TCN-v2,17,10.401315972895604,1.9236482367773462,horizon_6
0.7563365243539126,1.7424142274260725,temporal_tail_75pct_sensors_12steps,MS-TCN-v2,17,43.40738915287597,2.498750751779985,horizon_6
0.024720434620578935,1.7424142274260725,spatial_geographic_knn4_cluster_8_full_history,MS-TCN-v2,17,1.4187461415014058,1.7671346620466515,horizon_6
0.05260451993615445,1.7424142274260725,spatial_geographic_knn4_cluster_16_full_history,MS-TCN-v2,17,3.0190593664896115,1.795018747362227,horizon_6
0.09722199773669304,1.7424142274260725,spatial_geographic_knn4_cluster_32_full_history,MS-TCN-v2,17,5.579729332232969,1.8396362251627656,horizon_6
0.005717150482110078,2.1520579629834535,iid_random_10pct,MS-TCN-v2,17,0.26565968856081573,2.1577751134655636,horizon_12
0.02364608658867784,2.1520579629834535,iid_random_30pct,MS-TCN-v2,17,1.0987662505101237,2.1757040495721314,horizon_12
0.05399474013712435,2.1520579629834535,iid_random_50pct,MS-TCN-v2,17,2.508981684780927,2.206052703120578,horizon_12
0.019885775125062732,2.1520579629834535,temporal_tail_25pct_sensors_3steps,MS-TCN-v2,17,0.9240352939887627,2.1719437381085163,horizon_12
0.0841499987745955,2.1520579629834535,temporal_tail_50pct_sensors_6steps,MS-TCN-v2,17,3.910210608729896,2.236207961758049,horizon_12
0.5103439027295904,2.1520579629834535,temporal_tail_75pct_sensors_12steps,MS-TCN-v2,17,23.714226638305202,2.662401865713044,horizon_12
0.016345362789427664,2.1520579629834535,spatial_geographic_knn4_cluster_8_full_history,MS-TCN-v2,17,0.7595224232142738,2.168403325772881,horizon_12
0.035645590558574636,2.1520579629834535,spatial_geographic_knn4_cluster_16_full_history,MS-TCN-v2,17,1.6563490004311145,2.187703553542028,horizon_12
0.0650042846700365,2.1520579629834535,spatial_geographic_knn4_cluster_32_full_history,MS-TCN-v2,17,3.0205638411299747,2.21706224765349,horizon_12
0.014705592320046978,1.7345570920428501,iid_random_10pct,MS-TCN-v2,29,0.8478009970100018,1.7492626843628971,overall
0.05287826099675241,1.7345570920428501,iid_random_30pct,MS-TCN-v2,29,3.0485166063041365,1.7874353530396025,overall
0.11585060602762143,1.7345570920428501,iid_random_50pct,MS-TCN-v2,29,6.678973356315416,1.8504076980704716,overall
0.059898823018575076,1.7345570920428501,temporal_tail_25pct_sensors_3steps,MS-TCN-v2,29,3.4532632735674373,1.7944559150614252,overall
0.19944664353482144,1.7345570920428501,temporal_tail_50pct_sensors_6steps,MS-TCN-v2,29,11.498419074804046,1.9340037355776716,overall
0.8161350166480943,1.7345570920428501,temporal_tail_75pct_sensors_12steps,MS-TCN-v2,29,47.051493455709945,2.5506921086909444,overall
0.026406226560149237,1.7345570920428501,spatial_geographic_knn4_cluster_8_full_history,MS-TCN-v2,29,1.5223613383085406,1.7609633186029994,overall
0.056278175840988265,1.7345570920428501,spatial_geographic_knn4_cluster_16_full_history,MS-TCN-v2,29,3.2445271533096345,1.7908352678838384,overall
0.10544317407369563,1.7345570920428501,spatial_geographic_knn4_cluster_32_full_history,MS-TCN-v2,29,6.0789682021657425,1.8400002661165458,overall
0.02241164571208576,1.443664966282767,iid_random_10pct,MS-TCN-v2,29,1.5524132146665979,1.4660766119948527,horizon_3
0.0790585440363063,1.443664966282767,iid_random_30pct,MS-TCN-v2,29,5.476239008547174,1.5227235103190733,horizon_3
0.1684616261622598,1.443664966282767,iid_random_50pct,MS-TCN-v2,29,11.669025022891885,1.6121265924450268,horizon_3
0.09458171249910996,1.443664966282767,temporal_tail_25pct_sensors_3steps,MS-TCN-v2,29,6.551500154682322,1.538246678781877,horizon_3
0.2949446960205906,1.443664966282767,temporal_tail_50pct_sensors_6steps,MS-TCN-v2,29,20.430273152643682,1.7386096623033576,horizon_3
1.0162197791602539,1.443664966282767,temporal_tail_75pct_sensors_12steps,MS-TCN-v2,29,70.39166308626828,2.459884745443021,horizon_3
